       COLNR	       ROWNR	         ZNR	           X	           Y	           Z	        TIME	          pH	          pe	     calcite	   d_calcite	    siderite	  d_siderite	      gypsum	    d_gypsum	     SiO2(a)	   d_SiO2(a)	    gibbsite	  d_gibbsite	  Fe(OH)3(a)	d_Fe(OH)3(a)	          pH	          Cl	        C(4)	          Ca	          Mg	          Na	           K	       Fe(2)	       Fe(3)	       Mn(2)	          Al	          Si	        S(6)	       water	         Cat	         Caq	
           1	          59	           1	      0.2925	         0.5	         0.5	          12	       6.772	       2.112	    0.006295	  -6.751e-10	    0.001816	  -5.961e-10	           0	           0	      0.1425	  -4.501e-11	   0.0008812	   2.118e-14	    0.000651	   5.942e-10	       6.772	   0.0008651	    0.005185	     0.01013	    0.001781	    0.001316	    0.000198	    7.71e-05	   3.536e-08	   4.052e-05	   1.057e-07	    0.001926	     0.01034	        0.35	    0.009842	    0.003547	
           1	          60	           1	      0.2975	         0.5	         0.5	          12	        6.79	       2.069	    0.006295	  -1.989e-09	    0.001816	  -5.717e-09	           0	           0	      0.1425	   1.455e-11	   0.0008812	   1.173e-13	   0.0006511	   5.701e-09	        6.79	   0.0008847	    0.005041	    0.009795	    0.001802	    0.001314	   0.0001824	   7.457e-05	   3.396e-08	   4.132e-05	   1.089e-07	    0.001927	     0.01004	        0.35	    0.009724	    0.003428	
           1	          61	           1	      0.3025	         0.5	         0.5	          12	       6.808	       2.027	    0.006296	   8.156e-10	    0.001816	   2.599e-09	           0	           0	      0.1425	  -2.395e-11	   0.0008812	  -4.869e-14	   0.0006511	  -2.597e-09	       6.808	   0.0009026	    0.004908	    0.009477	    0.001821	    0.001313	   0.0001681	    7.22e-05	   3.266e-08	   4.206e-05	   1.122e-07	    0.001927	    0.009756	        0.35	    0.009613	    0.003317	
           1	          62	           1	      0.3075	         0.5	         0.5	          12	       6.824	       1.987	    0.006296	   2.362e-09	    0.001816	   4.731e-09	           0	           0	      0.1425	   4.073e-11	   0.0008812	  -1.289e-13	   0.0006509	  -4.718e-09	       6.824	    0.000919	    0.004786	    0.009181	    0.001839	    0.001311	    0.000155	   6.998e-05	   3.146e-08	   4.273e-05	   1.155e-07	    0.001927	    0.009493	        0.35	    0.009509	    0.003213	
           1	          63	           1	      0.3125	         0.5	         0.5	          12	        6.84	       1.949	    0.006296	  -9.859e-11	    0.001816	   -4.78e-10	           0	           0	      0.1425	  -2.178e-11	   0.0008812	   7.596e-15	    0.000651	   4.762e-10	        6.84	   0.0009338	    0.004676	    0.008907	    0.001855	     0.00131	   0.0001432	   6.793e-05	   3.037e-08	   4.334e-05	   1.187e-07	    0.001928	     0.00925	        0.35	    0.009414	    0.003117	
           1	          64	           1	      0.3175	         0.5	         0.5	          12	       6.855	       1.914	    0.006297	   8.458e-10	    0.001816	   3.203e-09	           0	           0	      0.1425	   8.813e-11	   0.0008812	  -8.205e-14	    0.000651	  -3.195e-09	       6.855	   0.0009471	    0.004576	    0.008655	     0.00187	    0.001308	   0.0001326	   6.605e-05	   2.938e-08	   4.389e-05	   1.219e-07	    0.001928	    0.009027	        0.35	    0.009326	    0.003029	
           1	          65	           1	      0.3225	         0.5	         0.5	          12	       6.869	       1.881	    0.006297	   -1.34e-09	    0.001816	   -2.41e-09	           0	           0	      0.1425	   4.151e-11	   0.0008812	   8.767e-14	   0.0006511	   2.405e-09	       6.869	    0.000959	    0.004486	    0.008427	    0.001883	    0.001307	   0.0001231	   6.434e-05	    2.85e-08	   4.438e-05	    1.25e-07	    0.001929	    0.008824	        0.35	    0.009246	    0.002949	
           1	          66	           1	      0.3275	         0.5	         0.5	          12	       6.881	       1.851	    0.006297	   2.093e-09	    0.001816	   3.894e-09	           0	           0	      0.1425	    8.26e-11	   0.0008812	  -1.244e-13	    0.000651	  -3.884e-09	       6.881	   0.0009696	    0.004407	     0.00822	    0.001894	    0.001306	   0.0001147	   6.279e-05	   2.771e-08	   4.481e-05	    1.28e-07	    0.001929	     0.00864	        0.35	    0.009174	    0.002877	
           1	          67	           1	      0.3325	         0.5	         0.5	          12	       6.893	       1.824	    0.006297	   5.973e-10	    0.001816	    1.95e-09	           0	           0	      0.1425	   2.215e-11	   0.0008812	  -6.032e-14	   0.0006509	  -1.942e-09	       6.893	   0.0009788	    0.004336	    0.008035	    0.001904	    0.001305	   0.0001073	   6.141e-05	     2.7e-08	    4.52e-05	   1.307e-07	    0.001929	    0.008475	        0.35	     0.00911	    0.002812	
           1	          68	           1	      0.3375	         0.5	         0.5	          12	       6.903	       1.799	    0.006297	   1.417e-09	    0.001816	   2.862e-09	           0	           0	      0.1425	   2.697e-11	   0.0008812	  -1.098e-13	    0.000651	  -2.854e-09	       6.903	   0.0009869	    0.004275	    0.007871	    0.001913	    0.001304	   0.0001009	   6.017e-05	   2.639e-08	   4.553e-05	   1.333e-07	    0.001929	    0.008329	        0.35	    0.009052	    0.002755	
           1	          69	           1	      0.3425	         0.5	         0.5	          12	       6.913	       1.777	    0.006297	  -1.744e-09	    0.001816	  -4.146e-09	           0	           0	      0.1425	    2.91e-11	   0.0008812	   1.515e-13	    0.000651	   4.133e-09	       6.913	    0.000994	    0.004221	    0.007726	    0.001921	    0.001304	   9.524e-05	   5.908e-05	   2.585e-08	   4.582e-05	   1.356e-07	     0.00193	    0.008199	        0.35	    0.009001	    0.002704	
           1	          70	           1	      0.3475	         0.5	         0.5	          12	       6.921	       1.757	    0.006297	   1.035e-09	    0.001816	   1.927e-10	           0	           0	      0.1425	   4.059e-11	   0.0008812	  -3.886e-14	    0.000651	  -1.855e-10	       6.921	       0.001	    0.004175	    0.007599	    0.001927	    0.001303	    9.04e-05	   5.813e-05	   2.538e-08	   4.607e-05	   1.378e-07	     0.00193	    0.008086	        0.35	    0.008957	     0.00266	
           1	          71	           1	      0.3525	         0.5	         0.5	          12	       6.928	        1.74	    0.006297	   2.177e-10	    0.001816	   4.388e-10	           0	           0	      0.1425	   3.447e-11	   0.0008812	  -1.156e-14	    0.000651	  -4.407e-10	       6.928	    0.001005	    0.004136	    0.007489	    0.001933	    0.001302	   8.626e-05	    5.73e-05	   2.498e-08	   4.628e-05	   1.397e-07	     0.00193	    0.007987	        0.35	    0.008919	    0.002621	
           1	          72	           1	      0.3575	         0.5	         0.5	          12	       6.934	       1.725	    0.006297	  -8.751e-10	    0.001816	  -3.494e-09	           0	           0	      0.1425	   8.004e-11	   0.0008812	   1.212e-13	    0.000651	   3.485e-09	       6.934	     0.00101	    0.004102	    0.007394	    0.001938	    0.001302	   8.274e-05	   5.659e-05	   2.464e-08	   4.646e-05	   1.414e-07	     0.00193	    0.007901	        0.35	    0.008885	    0.002588	
           1	          73	           1	      0.3625	         0.5	         0.5	          12	        6.94	       1.713	    0.006297	   1.409e-09	    0.001816	   4.399e-09	           0	           0	      0.1425	   8.393e-11	   0.0008812	  -1.588e-13	   0.0006509	  -4.388e-09	        6.94	    0.001013	    0.004073	    0.007312	    0.001942	    0.001302	   7.977e-05	   5.598e-05	   2.434e-08	   4.662e-05	   1.428e-07	     0.00193	    0.007828	        0.35	    0.008857	    0.002559	
           1	          74	           1	      0.3675	         0.5	         0.5	          12	       6.944	       1.702	    0.006297	  -1.175e-09	    0.001816	  -2.555e-09	           0	           0	      0.1425	   3.274e-11	   0.0008812	   1.032e-13	   0.0006511	   2.544e-09	       6.944	    0.001017	    0.004049	    0.007243	    0.001945	    0.001301	   7.728e-05	   5.546e-05	    2.41e-08	   4.675e-05	   1.441e-07	     0.00193	    0.007766	        0.35	    0.008833	    0.002535	
           1	          75	           1	      0.3725	         0.5	         0.5	          12	       6.948	       1.693	    0.006297	  -8.822e-10	    0.001816	  -3.132e-09	           0	           0	      0.1425	   6.185e-11	   0.0008812	   1.184e-13	    0.000651	   3.126e-09	       6.948	    0.001019	    0.004029	    0.007185	    0.001948	    0.001301	    7.52e-05	   5.502e-05	   2.389e-08	   4.685e-05	   1.452e-07	     0.00193	    0.007714	        0.35	    0.008812	    0.002515	
           1	          76	           1	      0.3775	         0.5	         0.5	          12	       6.952	       1.685	    0.006297	  -2.542e-09	    0.001816	  -4.938e-09	           0	           0	      0.1425	   6.354e-11	   0.0008812	   2.433e-13	   0.0006511	    4.92e-09	       6.952	    0.001021	    0.004013	    0.007136	    0.001951	    0.001301	   7.349e-05	   5.465e-05	   2.372e-08	   4.694e-05	   1.461e-07	     0.00193	     0.00767	        0.35	    0.008795	    0.002498	
           1	          77	           1	      0.3825	         0.5	         0.5	          12	       6.954	       1.679	    0.006297	   1.038e-09	    0.001816	   8.939e-10	           0	           0	      0.1425	   5.677e-11	   0.0008812	  -6.262e-14	   0.0006511	  -8.865e-10	       6.954	    0.001023	    0.003999	    0.007096	    0.001952	    0.001301	   7.208e-05	   5.435e-05	   2.358e-08	   4.701e-05	   1.469e-07	    0.001931	    0.007633	        0.35	    0.008781	    0.002483	
           1	          78	           1	      0.3875	         0.5	         0.5	          12	       6.957	       1.674	    0.006298	  -5.434e-10	    0.001816	  -4.017e-10	           0	           0	      0.1425	   5.427e-11	   0.0008812	   2.928e-14	   0.0006511	       4e-10	       6.957	    0.001024	    0.003988	    0.007063	    0.001954	    0.001301	   7.096e-05	    5.41e-05	   2.346e-08	   4.707e-05	   1.475e-07	    0.001931	    0.007604	        0.35	    0.008769	    0.002472	
           1	          79	           1	      0.3925	         0.5	         0.5	          12	       6.958	       1.669	    0.006298	   1.359e-09	    0.001816	   2.684e-09	           0	           0	      0.1425	   3.654e-11	   0.0008812	  -1.244e-13	   0.0006509	  -2.674e-09	       6.958	    0.001026	    0.003979	    0.007037	    0.001955	      0.0013	    7.01e-05	   5.391e-05	   2.337e-08	   4.712e-05	    1.48e-07	    0.001931	    0.007581	        0.35	    0.008761	    0.002463	
           1	          80	           1	      0.3975	         0.5	         0.5	          12	       6.961	       1.663	      0.0063	   7.967e-07	    0.001818	   2.011e-06	           0	           0	      0.1425	  -2.903e-09	   0.0008812	  -8.893e-11	   0.0006499	  -2.005e-06	       6.961	    0.001026	    0.003963	    0.007016	    0.001956	      0.0013	   6.957e-05	   5.375e-05	   2.325e-08	   4.714e-05	   1.487e-07	    0.001931	    0.007565	        0.35	    0.008755	    0.002456	
